hour,count,mae,bias,rmse,p50_abs_err,p90_abs_err,level_1,_abs
5,1961,9.483642062916264,4.263234118969316,14.66327599687295,6.29580048589094,20.92015098145179,tail_30m,0.04742478327383988
5,1961,9.483642062916264,4.263234118969316,14.66327599687295,6.29580048589094,20.92015098145179,tail_45m,0.021927587965323816
6,3329,9.439005170338342,1.8629244507072675,15.020798805121517,6.507442842230979,19.621737556395686,tail_30m,0.03664764193451487
6,3329,9.439005170338342,1.8629244507072675,15.020798805121517,6.507442842230979,19.621737556395686,tail_45m,0.016821868428957644
15,16770,8.929309865099299,0.6895282291761374,13.058159172079257,6.519204388695902,18.21927338357518,tail_30m,0.03387000596302922
15,16770,8.929309865099299,0.6895282291761374,13.058159172079257,6.519204388695902,18.21927338357518,tail_45m,0.012999403697078115
14,17585,8.797442992088367,1.028421395726871,13.256057056791846,6.3702453283314995,17.83161748309283,tail_30m,0.03303952232015923
14,17585,8.797442992088367,1.028421395726871,13.256057056791846,6.3702453283314995,17.83161748309283,tail_45m,0.014102928632357122
1,423,7.989422811108775,1.542867926746812,10.966124903172531,5.947004638741866,17.174366769890096,tail_30m,0.02127659574468085
1,423,7.989422811108775,1.542867926746812,10.966124903172531,5.947004638741866,17.174366769890096,tail_45m,0.0
13,16199,8.379436970463308,1.2867723293294895,12.826127272262292,5.9404142786180465,17.10166376538585,tail_30m,0.029446262114945367
13,16199,8.379436970463308,1.2867723293294895,12.826127272262292,5.9404142786180465,17.10166376538585,tail_45m,0.012099512315575036
7,5407,8.108278577063563,1.4418428295270542,12.671674424015224,5.679934442142427,16.892105800828123,tail_30m,0.028851488810800813
7,5407,8.108278577063563,1.4418428295270542,12.671674424015224,5.679934442142427,16.892105800828123,tail_45m,0.009062326613648974
16,14054,8.292412392458473,0.13365465032994442,12.235554179923698,6.144081855209302,16.825494211576817,tail_30m,0.02476163369859115
16,14054,8.292412392458473,0.13365465032994442,12.235554179923698,6.144081855209302,16.825494211576817,tail_45m,0.009392343816706988
4,1015,7.744443217407591,3.240901198562309,13.780627531983898,4.969668191125365,15.497112308966349,tail_30m,0.033497536945812804
4,1015,7.744443217407591,3.240901198562309,13.780627531983898,4.969668191125365,15.497112308966349,tail_45m,0.015763546798029555
17,10431,7.5177008032362105,0.26538728006794227,10.807821206936032,5.70666208171496,15.347663241128592,tail_30m,0.017831463905665805
17,10431,7.5177008032362105,0.26538728006794227,10.807821206936032,5.70666208171496,15.347663241128592,tail_45m,0.005272744703288275
8,7381,7.619849326403786,1.16610877757864,11.634517422725862,5.497698623335673,15.171646171028193,tail_30m,0.02398049044844872
8,7381,7.619849326403786,1.16610877757864,11.634517422725862,5.497698623335673,15.171646171028193,tail_45m,0.010296707763175721
12,13766,7.4687900990040115,0.9358223811911947,11.21805652341725,5.472921265291019,14.925601034613166,tail_30m,0.022809821298852246
12,13766,7.4687900990040115,0.9358223811911947,11.21805652341725,5.472921265291019,14.925601034613166,tail_45m,0.007409559784977481
9,9018,7.238251480353959,0.7884986526450353,11.9330457726867,5.151816610872597,14.037975990202607,tail_30m,0.02339764914615214
9,9018,7.238251480353959,0.7884986526450353,11.9330457726867,5.151816610872597,14.037975990202607,tail_45m,0.0100909292526059
11,11679,7.072923585064202,0.7505053178199153,11.036047269645298,5.217298376370916,13.762510046982788,tail_30m,0.01909410052230499
11,11679,7.072923585064202,0.7505053178199153,11.036047269645298,5.217298376370916,13.762510046982788,tail_45m,0.008134258070040243
2,643,7.266894771101305,2.2296039922380233,12.457033495442372,5.117074003794965,13.602129856164051,tail_30m,0.026438569206842923
2,643,7.266894771101305,2.2296039922380233,12.457033495442372,5.117074003794965,13.602129856164051,tail_45m,0.015552099533437015
10,10213,7.074195139899555,0.5378094594773614,11.150184015894753,5.1811494736004455,13.552138618567309,tail_30m,0.020757857632429256
10,10213,7.074195139899555,0.5378094594773614,11.150184015894753,5.1811494736004455,13.552138618567309,tail_45m,0.009693527856653285
20,208,6.019509289902723,-1.9507586326487083,8.573445899479328,4.255944472791322,13.206893079086448,tail_30m,0.009615384615384616
20,208,6.019509289902723,-1.9507586326487083,8.573445899479328,4.255944472791322,13.206893079086448,tail_45m,0.0
18,6821,6.491051307219132,-0.24488712978529112,9.05419898831569,5.046617440014922,13.203740969674651,tail_30m,0.008356545961002786
18,6821,6.491051307219132,-0.24488712978529112,9.05419898831569,5.046617440014922,13.203740969674651,tail_45m,0.002199091042369154
3,776,6.765468660329724,1.9731187139228512,11.99846521962934,4.6668512211325925,13.0099628204054,tail_30m,0.01804123711340206
3,776,6.765468660329724,1.9731187139228512,11.99846521962934,4.6668512211325925,13.0099628204054,tail_45m,0.010309278350515464
19,2659,6.029612857152438,0.2297099711948879,8.703140581822842,4.563827910880992,12.260839783396952,tail_30m,0.010154193305754042
19,2659,6.029612857152438,0.2297099711948879,8.703140581822842,4.563827910880992,12.260839783396952,tail_45m,0.001504324934185784
